study_id,findings_token_count,has_findings,has_impression
262_aug_2,28,1,1
262_aug_3,28,1,1
262_aug_4,31,1,1
262_aug_5,29,1,1
262_aug_6,30,1,1
264,16,1,1
264_aug_1,18,1,1
264_aug_2,17,1,1
264_aug_3,18,1,1
264_aug_4,17,1,1
264_aug_5,17,1,1
264_aug_6,16,1,1
267,25,1,1
267_aug_1,29,1,1
267_aug_2,28,1,1
267_aug_3,27,1,1
267_aug_4,27,1,1
267_aug_5,29,1,1
267_aug_6,29,1,1
268,15,1,1
268_aug_1,18,1,1
268_aug_2,22,1,1
268_aug_3,17,1,1
268_aug_4,15,1,1
268_aug_5,17,1,1
268_aug_6,18,1,1
271,17,1,1
271_aug_1,22,1,1
271_aug_2,19,1,1
271_aug_3,23,1,1
271_aug_4,22,1,1
271_aug_5,22,1,1
271_aug_6,19,1,1
272,17,1,1
272_aug_1,19,1,1
272_aug_2,23,1,1
272_aug_3,18,1,1
272_aug_4,23,1,1
272_aug_5,24,1,1
272_aug_6,23,1,1
273,27,1,1
273_aug_1,30,1,1
273_aug_2,29,1,1
273_aug_3,29,1,1
273_aug_4,28,1,1
273_aug_5,29,1,1
273_aug_6,29,1,1
275,15,1,1
275_aug_1,19,1,1
275_aug_2,18,1,1
275_aug_3,19,1,1
275_aug_4,18,1,1
275_aug_5,19,1,1
275_aug_6,19,1,1
277,31,1,1
277_aug_1,33,1,1
277_aug_2,34,1,1
277_aug_3,33,1,1
277_aug_4,34,1,1
277_aug_5,34,1,1
277_aug_6,33,1,1
278,22,1,1
278_aug_1,23,1,1
278_aug_2,27,1,1
278_aug_3,23,1,1
278_aug_4,24,1,1
278_aug_5,25,1,1
278_aug_6,25,1,1
279,18,1,1
279_aug_1,23,1,1
279_aug_2,18,1,1
279_aug_3,22,1,1
279_aug_4,19,1,1
279_aug_5,22,1,1
279_aug_6,22,1,1
280,9,1,1
280_aug_1,9,1,1
280_aug_2,9,1,1
280_aug_3,9,1,1
280_aug_4,14,1,1
280_aug_5,9,1,1
280_aug_6,13,1,1
283,11,1,1
283_aug_1,14,1,1
283_aug_2,12,1,1
283_aug_3,17,1,1
283_aug_4,12,1,1
283_aug_5,11,1,1
283_aug_6,12,1,1
285,0,0,1
285_aug_1,0,0,1
285_aug_2,0,0,1
285_aug_3,0,0,1
285_aug_4,0,0,1
285_aug_5,0,0,1
285_aug_6,0,0,1
287,20,1,1
287_aug_1,26,1,1
287_aug_2,21,1,1
287_aug_3,25,1,1
287_aug_4,21,1,1
287_aug_5,21,1,1
287_aug_6,24,1,1
288,30,1,1
288_aug_1,35,1,1
288_aug_2,35,1,1
288_aug_3,39,1,1
288_aug_4,31,1,1
288_aug_5,35,1,1
288_aug_6,39,1,1
291,22,1,1
291_aug_1,26,1,1
291_aug_2,25,1,1
291_aug_3,23,1,1
291_aug_4,22,1,1
291_aug_5,23,1,1
291_aug_6,23,1,1
292,21,1,1
292_aug_1,24,1,1
292_aug_2,25,1,1
292_aug_3,23,1,1
292_aug_4,25,1,1
292_aug_5,25,1,1
292_aug_6,24,1,1
293,27,1,1
293_aug_1,29,1,1
293_aug_2,28,1,1
293_aug_3,28,1,1
293_aug_4,29,1,1
293_aug_5,29,1,1
293_aug_6,28,1,1
294,12,1,1
294_aug_1,14,1,1
294_aug_2,12,1,1
294_aug_3,12,1,1
294_aug_4,15,1,1
294_aug_5,14,1,1
294_aug_6,12,1,1
295,30,1,1
295_aug_1,35,1,1
295_aug_2,31,1,1
295_aug_3,32,1,1
295_aug_4,31,1,1
295_aug_5,33,1,1
295_aug_6,32,1,1
296,0,0,1
296_aug_1,0,0,1
296_aug_2,0,0,1
296_aug_3,0,0,1
296_aug_4,0,0,1
296_aug_5,0,0,1
296_aug_6,0,0,1
297,46,1,1
297_aug_1,57,1,1
297_aug_2,54,1,1
297_aug_3,55,1,1
297_aug_4,55,1,1
297_aug_5,51,1,1
297_aug_6,48,1,1
298,12,1,1
298_aug_1,17,1,1
298_aug_2,19,1,1
298_aug_3,17,1,1
298_aug_4,14,1,1
298_aug_5,20,1,1
298_aug_6,18,1,1
299,14,1,1
299_aug_1,15,1,1
299_aug_2,16,1,1
299_aug_3,16,1,1
299_aug_4,17,1,1
299_aug_5,17,1,1
299_aug_6,14,1,1
300,25,1,1
300_aug_1,29,1,1
300_aug_2,27,1,1
300_aug_3,26,1,1
300_aug_4,30,1,1
300_aug_5,26,1,1
300_aug_6,27,1,1
301,10,1,1
301_aug_1,12,1,1
301_aug_2,11,1,1
301_aug_3,17,1,1
301_aug_4,17,1,1
301_aug_5,12,1,1
301_aug_6,15,1,1
303,30,1,1
303_aug_1,31,1,1
303_aug_2,35,1,1
303_aug_3,31,1,1
303_aug_4,33,1,1
303_aug_5,38,1,1
303_aug_6,33,1,1
304,37,1,1
304_aug_1,45,1,1
304_aug_2,42,1,1
304_aug_3,40,1,1
304_aug_4,41,1,1
304_aug_5,47,1,1
304_aug_6,40,1,1
306,7,1,1
306_aug_1,10,1,1
306_aug_2,10,1,1
306_aug_3,8,1,1
306_aug_4,8,1,1
306_aug_5,10,1,1
306_aug_6,7,1,1
308,17,1,1
308_aug_1,19,1,1
308_aug_2,18,1,1
308_aug_3,20,1,1
308_aug_4,23,1,1
308_aug_5,21,1,1
308_aug_6,22,1,1
309,12,1,1
309_aug_1,14,1,1
309_aug_2,17,1,1
309_aug_3,13,1,1
309_aug_4,14,1,1
309_aug_5,16,1,1
309_aug_6,16,1,1
310,57,1,1
310_aug_1,60,1,1
310_aug_2,58,1,1
310_aug_3,63,1,1
310_aug_4,60,1,1
310_aug_5,62,1,1
310_aug_6,58,1,1
312,22,1,1
312_aug_1,30,1,1
312_aug_2,26,1,1
312_aug_3,24,1,1
312_aug_4,25,1,1
312_aug_5,23,1,1
312_aug_6,22,1,1
313,48,1,1
313_aug_1,51,1,1
313_aug_2,52,1,1
313_aug_3,53,1,1
313_aug_4,50,1,1
313_aug_5,49,1,1
313_aug_6,52,1,1
314,15,1,1
314_aug_1,18,1,1
314_aug_2,17,1,1
314_aug_3,17,1,1
314_aug_4,19,1,1
314_aug_5,22,1,1
314_aug_6,19,1,1
315,0,0,1
315_aug_1,0,0,1
315_aug_2,0,0,1
315_aug_3,0,0,1
315_aug_4,0,0,1
315_aug_5,0,0,1
315_aug_6,0,0,1
316,0,0,1
316_aug_1,0,0,1
316_aug_2,0,0,1
316_aug_3,0,0,1
316_aug_4,0,0,1
316_aug_5,0,0,1
316_aug_6,0,0,1
318,18,1,1
318_aug_1,24,1,1
318_aug_2,22,1,1
318_aug_3,24,1,1
318_aug_4,24,1,1
318_aug_5,25,1,1
318_aug_6,18,1,1
319,10,1,1
319_aug_1,12,1,1
319_aug_2,14,1,1
319_aug_3,11,1,1
319_aug_4,17,1,1
319_aug_5,13,1,1
319_aug_6,11,1,1
320,0,0,1
320_aug_1,0,0,1
320_aug_2,0,0,1
320_aug_3,0,0,1
320_aug_4,0,0,1
320_aug_5,0,0,1
320_aug_6,0,0,1
321,34,1,1
321_aug_1,39,1,1
321_aug_2,36,1,1
321_aug_3,37,1,1
321_aug_4,39,1,1
321_aug_5,36,1,1
321_aug_6,38,1,1
322,19,1,1
322_aug_1,24,1,1
322_aug_2,22,1,1
322_aug_3,22,1,1
322_aug_4,21,1,1
322_aug_5,19,1,1
322_aug_6,19,1,1
323,40,1,1
323_aug_1,43,1,1
323_aug_2,48,1,1
323_aug_3,43,1,1
323_aug_4,41,1,1
323_aug_5,44,1,1
323_aug_6,47,1,1
324,18,1,1
324_aug_1,24,1,1
324_aug_2,24,1,1
324_aug_3,21,1,1
324_aug_4,29,1,1
324_aug_5,22,1,1
324_aug_6,23,1,1
327,24,1,1
327_aug_1,29,1,1
327_aug_2,26,1,1
327_aug_3,26,1,1
327_aug_4,29,1,1
327_aug_5,26,1,1
327_aug_6,25,1,1
328,18,1,1
328_aug_1,20,1,1
328_aug_2,21,1,1
328_aug_3,25,1,1
328_aug_4,23,1,1
328_aug_5,20,1,1
328_aug_6,19,1,1
329,19,1,1
329_aug_1,19,1,1
329_aug_2,19,1,1
329_aug_3,19,1,1
329_aug_4,20,1,1
329_aug_5,20,1,1
329_aug_6,19,1,1
330,25,1,1
330_aug_1,28,1,1
330_aug_2,33,1,1
330_aug_3,29,1,1
330_aug_4,27,1,1
330_aug_5,25,1,1
330_aug_6,26,1,1
331,15,1,1
331_aug_1,18,1,1
331_aug_2,18,1,1
331_aug_3,19,1,1
331_aug_4,19,1,1
331_aug_5,19,1,1
331_aug_6,15,1,1
332,21,1,1
332_aug_1,28,1,1
332_aug_2,23,1,1
332_aug_3,26,1,1
332_aug_4,22,1,1
332_aug_5,24,1,1
332_aug_6,27,1,1
333,17,1,1
333_aug_1,17,1,1
333_aug_2,22,1,1
333_aug_3,21,1,1
333_aug_4,19,1,1
333_aug_5,20,1,1
333_aug_6,19,1,1
334,0,0,1
334_aug_1,0,0,1
334_aug_2,0,0,1
334_aug_3,0,0,1
334_aug_4,0,0,1
334_aug_5,0,0,1
334_aug_6,0,0,1
335,23,1,1
335_aug_1,31,1,1
335_aug_2,26,1,1
335_aug_3,27,1,1
335_aug_4,25,1,1
335_aug_5,28,1,1
335_aug_6,26,1,1
336,20,1,1
336_aug_1,25,1,1
336_aug_2,24,1,1
336_aug_3,27,1,1
336_aug_4,22,1,1
336_aug_5,27,1,1
336_aug_6,24,1,1
337,26,1,1
337_aug_1,27,1,1
337_aug_2,27,1,1
337_aug_3,31,1,1
337_aug_4,30,1,1
337_aug_5,30,1,1
337_aug_6,27,1,1
338,19,1,1
338_aug_1,21,1,1
338_aug_2,22,1,1
338_aug_3,27,1,1
338_aug_4,23,1,1
338_aug_5,23,1,1
338_aug_6,20,1,1
339,0,0,1
339_aug_1,0,0,1
339_aug_2,0,0,1
339_aug_3,0,0,1
339_aug_4,0,0,1
339_aug_5,0,0,1
339_aug_6,0,0,1
340,32,1,1
340_aug_1,33,1,1
340_aug_2,35,1,1
340_aug_3,35,1,1
340_aug_4,35,1,1
340_aug_5,33,1,1
340_aug_6,35,1,1
342,27,1,1
342_aug_1,30,1,1
342_aug_2,28,1,1
342_aug_3,27,1,1
342_aug_4,30,1,1
342_aug_5,32,1,1
342_aug_6,31,1,1
345,21,1,1
345_aug_1,23,1,1
345_aug_2,25,1,1
345_aug_3,23,1,1
345_aug_4,25,1,1
345_aug_5,25,1,1
345_aug_6,26,1,1
346,21,1,1
346_aug_1,22,1,1
346_aug_2,22,1,1
346_aug_3,22,1,1
346_aug_4,21,1,1
346_aug_5,24,1,1
346_aug_6,23,1,1
347,28,1,1
347_aug_1,30,1,1
347_aug_2,32,1,1
347_aug_3,30,1,1
347_aug_4,38,1,1
347_aug_5,31,1,1
347_aug_6,30,1,1
348,19,1,1
348_aug_1,22,1,1
348_aug_2,25,1,1
348_aug_3,22,1,1
348_aug_4,24,1,1
348_aug_5,22,1,1
348_aug_6,22,1,1
349,20,1,1
349_aug_1,22,1,1
349_aug_2,22,1,1
349_aug_3,26,1,1
349_aug_4,23,1,1
349_aug_5,23,1,1
349_aug_6,22,1,1
350,15,1,1
350_aug_1,16,1,1
350_aug_2,15,1,1
350_aug_3,17,1,1
350_aug_4,16,1,1
350_aug_5,16,1,1
350_aug_6,18,1,1
351,26,1,1
351_aug_1,29,1,1
351_aug_2,26,1,1
351_aug_3,26,1,1
351_aug_4,26,1,1
351_aug_5,26,1,1
351_aug_6,27,1,1
352,22,1,1
352_aug_1,23,1,1
352_aug_2,25,1,1
352_aug_3,25,1,1
352_aug_4,26,1,1
352_aug_5,27,1,1
352_aug_6,28,1,1
353,23,1,1
353_aug_1,28,1,1
353_aug_2,30,1,1
353_aug_3,25,1,1
353_aug_4,26,1,1
353_aug_5,26,1,1
353_aug_6,27,1,1
355,24,1,1
355_aug_1,28,1,1
355_aug_2,26,1,1
355_aug_3,27,1,1
355_aug_4,26,1,1
355_aug_5,25,1,1
355_aug_6,27,1,1
356,25,1,1
356_aug_1,34,1,1
356_aug_2,33,1,1
356_aug_3,28,1,1
356_aug_4,29,1,1
356_aug_5,29,1,1
356_aug_6,25,1,1
358,23,1,1
358_aug_1,33,1,1
358_aug_2,31,1,1
358_aug_3,27,1,1
358_aug_4,29,1,1
358_aug_5,26,1,1
358_aug_6,30,1,1
362,0,0,1
362_aug_1,0,0,1
362_aug_2,0,0,1
362_aug_3,0,0,1
362_aug_4,0,0,1
362_aug_5,0,0,1
362_aug_6,0,0,1
363,10,1,1
363_aug_1,11,1,1
363_aug_2,14,1,1
363_aug_3,13,1,1
363_aug_4,15,1,1
363_aug_5,11,1,1
363_aug_6,10,1,1
364,20,1,1
364_aug_1,23,1,1
364_aug_2,22,1,1
364_aug_3,23,1,1
364_aug_4,23,1,1
364_aug_5,25,1,1
364_aug_6,22,1,1
365,11,1,1
365_aug_1,13,1,1
365_aug_2,11,1,1
365_aug_3,13,1,1
365_aug_4,14,1,1
365_aug_5,13,1,1
365_aug_6,12,1,1
366,7,1,1
366_aug_1,9,1,1
366_aug_2,10,1,1
366_aug_3,8,1,1
366_aug_4,8,1,1
366_aug_5,7,1,1
366_aug_6,7,1,1
367,15,1,1
367_aug_1,19,1,1
367_aug_2,21,1,1
367_aug_3,23,1,1
367_aug_4,19,1,1
367_aug_5,20,1,1
367_aug_6,18,1,1
368,17,1,1
368_aug_1,21,1,1
368_aug_2,21,1,1
368_aug_3,21,1,1
368_aug_4,19,1,1
368_aug_5,22,1,1
368_aug_6,22,1,1
370,18,1,1
370_aug_1,19,1,1
370_aug_2,23,1,1
370_aug_3,21,1,1
370_aug_4,18,1,1
370_aug_5,20,1,1
370_aug_6,19,1,1
371,20,1,1
371_aug_1,20,1,1
371_aug_2,23,1,1
371_aug_3,20,1,1
371_aug_4,22,1,1
371_aug_5,23,1,1
371_aug_6,24,1,1
372,23,1,1
372_aug_1,24,1,1
372_aug_2,25,1,1
372_aug_3,26,1,1
372_aug_4,25,1,1
372_aug_5,25,1,1
372_aug_6,23,1,1
373,6,1,1
373_aug_1,7,1,1
373_aug_2,6,1,1
373_aug_3,8,1,1
373_aug_4,9,1,1
373_aug_5,6,1,1
373_aug_6,9,1,1
374,0,0,1
374_aug_1,0,0,1
374_aug_2,0,0,1
374_aug_3,0,0,1
374_aug_4,0,0,1
374_aug_5,0,0,1
374_aug_6,0,0,1
375,17,1,1
375_aug_1,21,1,1
375_aug_2,21,1,1
375_aug_3,18,1,1
375_aug_4,17,1,1
375_aug_5,20,1,1
375_aug_6,23,1,1
376,22,1,1
376_aug_1,25,1,1
376_aug_2,25,1,1
376_aug_3,28,1,1
376_aug_4,25,1,1
376_aug_5,30,1,1
376_aug_6,28,1,1
377,22,1,1
377_aug_1,27,1,1
377_aug_2,25,1,1
377_aug_3,28,1,1
377_aug_4,25,1,1
377_aug_5,27,1,1
377_aug_6,26,1,1
378,0,0,1
378_aug_1,0,0,1
378_aug_2,0,0,1
378_aug_3,0,0,1
378_aug_4,0,0,1
378_aug_5,0,0,1
378_aug_6,0,0,1
379,22,1,1
379_aug_1,23,1,1
379_aug_2,24,1,1
379_aug_3,24,1,1
379_aug_4,24,1,1
379_aug_5,25,1,1
379_aug_6,23,1,1
380,34,1,1
380_aug_1,44,1,1
380_aug_2,35,1,1
380_aug_3,38,1,1
380_aug_4,41,1,1
380_aug_5,42,1,1
380_aug_6,39,1,1
385,0,0,1
385_aug_1,0,0,1
385_aug_2,0,0,1
385_aug_3,0,0,1
385_aug_4,0,0,1
385_aug_5,0,0,1
385_aug_6,0,0,1
387,28,1,1
387_aug_1,29,1,1
387_aug_2,31,1,1
387_aug_3,30,1,1
387_aug_4,28,1,1
387_aug_5,31,1,1
387_aug_6,32,1,1
388,28,1,1
388_aug_1,34,1,1
388_aug_2,34,1,1
388_aug_3,32,1,1
388_aug_4,33,1,1
388_aug_5,30,1,1
388_aug_6,32,1,1
389,31,1,1
389_aug_1,34,1,1
389_aug_2,36,1,1
389_aug_3,36,1,1
389_aug_4,33,1,1
389_aug_5,32,1,1
389_aug_6,34,1,1
390,17,1,1
390_aug_1,20,1,1
390_aug_2,22,1,1
390_aug_3,20,1,1
390_aug_4,20,1,1
390_aug_5,21,1,1
390_aug_6,21,1,1
392,24,1,1
392_aug_1,27,1,1
392_aug_2,26,1,1
392_aug_3,27,1,1
392_aug_4,29,1,1
392_aug_5,24,1,1
392_aug_6,28,1,1
393,21,1,1
393_aug_1,24,1,1
393_aug_2,25,1,1
393_aug_3,23,1,1
393_aug_4,25,1,1
393_aug_5,21,1,1
393_aug_6,22,1,1
394,17,1,1
394_aug_1,24,1,1
394_aug_2,20,1,1
394_aug_3,23,1,1
394_aug_4,20,1,1
394_aug_5,17,1,1
394_aug_6,18,1,1
395,32,1,1
395_aug_1,35,1,1
395_aug_2,36,1,1
395_aug_3,35,1,1
395_aug_4,34,1,1
395_aug_5,35,1,1
395_aug_6,38,1,1
397,29,1,1
397_aug_1,28,1,1
397_aug_2,31,1,1
397_aug_3,32,1,1
397_aug_4,30,1,1
397_aug_5,34,1,1
397_aug_6,30,1,1
398,33,1,1
398_aug_1,37,1,1
398_aug_2,40,1,1
398_aug_3,35,1,1
398_aug_4,37,1,1
398_aug_5,38,1,1
398_aug_6,35,1,1
401,14,1,1
401_aug_1,21,1,1
401_aug_2,18,1,1
401_aug_3,21,1,1
401_aug_4,15,1,1
401_aug_5,17,1,1
401_aug_6,17,1,1
403,19,1,1
403_aug_1,22,1,1
403_aug_2,25,1,1
403_aug_3,20,1,1
403_aug_4,20,1,1
403_aug_5,27,1,1
403_aug_6,23,1,1
404,23,1,1
404_aug_1,30,1,1
404_aug_2,23,1,1
404_aug_3,25,1,1
404_aug_4,27,1,1
404_aug_5,27,1,1
404_aug_6,25,1,1
407,11,1,1
407_aug_1,12,1,1
407_aug_2,14,1,1
407_aug_3,14,1,1
407_aug_4,11,1,1
407_aug_5,11,1,1
407_aug_6,12,1,1
408,12,1,1
408_aug_1,14,1,1
408_aug_2,19,1,1
408_aug_3,13,1,1
408_aug_4,13,1,1
408_aug_5,12,1,1
408_aug_6,12,1,1
409,33,1,1
409_aug_1,34,1,1
409_aug_2,37,1,1
409_aug_3,34,1,1
409_aug_4,44,1,1
409_aug_5,37,1,1
409_aug_6,33,1,1
410,22,1,1
410_aug_1,28,1,1
410_aug_2,24,1,1
410_aug_3,24,1,1
410_aug_4,26,1,1
410_aug_5,25,1,1
410_aug_6,25,1,1
412,49,1,1
412_aug_1,52,1,1
412_aug_2,54,1,1
412_aug_3,54,1,1
412_aug_4,52,1,1
412_aug_5,54,1,1
412_aug_6,55,1,1
413,0,0,1
413_aug_1,0,0,1
413_aug_2,0,0,1
413_aug_3,0,0,1
413_aug_4,0,0,1
413_aug_5,0,0,1
413_aug_6,0,0,1
414,14,1,1
414_aug_1,17,1,1
414_aug_2,14,1,1
414_aug_3,14,1,1
414_aug_4,14,1,1
414_aug_5,14,1,1
414_aug_6,14,1,1
417,15,1,1
417_aug_1,18,1,1
417_aug_2,19,1,1
417_aug_3,20,1,1
417_aug_4,15,1,1
417_aug_5,18,1,1
417_aug_6,18,1,1
420,33,1,1
420_aug_1,37,1,1
420_aug_2,36,1,1
420_aug_3,38,1,1
420_aug_4,38,1,1
420_aug_5,39,1,1
420_aug_6,36,1,1
421,18,1,1
421_aug_1,18,1,1
421_aug_2,20,1,1
421_aug_3,18,1,1
421_aug_4,22,1,1
421_aug_5,18,1,1
421_aug_6,21,1,1
426,19,1,1
426_aug_1,20,1,1
426_aug_2,22,1,1
426_aug_3,21,1,1
426_aug_4,21,1,1
426_aug_5,20,1,1
426_aug_6,24,1,1
429,21,1,1
429_aug_1,21,1,1
429_aug_2,24,1,1
429_aug_3,23,1,1
429_aug_4,22,1,1
429_aug_5,24,1,1
429_aug_6,27,1,1
430,18,1,1
430_aug_1,21,1,1
430_aug_2,18,1,1
430_aug_3,20,1,1
430_aug_4,26,1,1
430_aug_5,22,1,1
430_aug_6,22,1,1
433,0,0,1
433_aug_1,0,0,1
433_aug_2,0,0,1
433_aug_3,0,0,1
433_aug_4,0,0,1
433_aug_5,0,0,1
433_aug_6,0,0,1
434,28,1,1
434_aug_1,30,1,1
434_aug_2,28,1,1
434_aug_3,29,1,1
434_aug_4,30,1,1
434_aug_5,29,1,1
434_aug_6,29,1,1
435,14,1,1
435_aug_1,19,1,1
435_aug_2,19,1,1
435_aug_3,20,1,1
435_aug_4,17,1,1
435_aug_5,18,1,1
435_aug_6,19,1,1
436,0,0,1
436_aug_1,0,0,1
436_aug_2,0,0,1
436_aug_3,0,0,1
436_aug_4,0,0,1
436_aug_5,0,0,1
436_aug_6,0,0,1
437,28,1,1
437_aug_1,29,1,1
437_aug_2,30,1,1
437_aug_3,31,1,1
437_aug_4,31,1,1
437_aug_5,32,1,1
437_aug_6,32,1,1
438,0,0,1
438_aug_1,0,0,1
438_aug_2,0,0,1
438_aug_3,0,0,1
438_aug_4,0,0,1
438_aug_5,0,0,1
438_aug_6,0,0,1
439,0,0,1
439_aug_1,0,0,1
439_aug_2,0,0,1
439_aug_3,0,0,1
439_aug_4,0,0,1
439_aug_5,0,0,1
439_aug_6,0,0,1
441,28,1,1
441_aug_1,32,1,1
441_aug_2,35,1,1
441_aug_3,29,1,1
441_aug_4,30,1,1
441_aug_5,36,1,1
441_aug_6,36,1,1
442,9,1,1
442_aug_1,10,1,1
442_aug_2,10,1,1
442_aug_3,9,1,1
442_aug_4,16,1,1
442_aug_5,12,1,1
442_aug_6,14,1,1
443,19,1,1
443_aug_1,21,1,1
443_aug_2,23,1,1
443_aug_3,19,1,1
443_aug_4,24,1,1
443_aug_5,27,1,1
443_aug_6,23,1,1
444,30,1,1
444_aug_1,36,1,1
444_aug_2,36,1,1
444_aug_3,35,1,1
444_aug_4,38,1,1
444_aug_5,37,1,1
444_aug_6,36,1,1
448,13,1,1
448_aug_1,16,1,1
448_aug_2,18,1,1
448_aug_3,18,1,1
448_aug_4,13,1,1
448_aug_5,17,1,1
448_aug_6,19,1,1
449,14,1,1
449_aug_1,19,1,1
449_aug_2,17,1,1
449_aug_3,16,1,1
449_aug_4,16,1,1
449_aug_5,18,1,1
449_aug_6,15,1,1
450,15,1,1
450_aug_1,23,1,1
450_aug_2,19,1,1
450_aug_3,16,1,1
450_aug_4,20,1,1
450_aug_5,18,1,1
450_aug_6,17,1,1
451,90,1,1
451_aug_1,98,1,1
451_aug_2,92,1,1
451_aug_3,96,1,1
451_aug_4,98,1,1
451_aug_5,97,1,1
451_aug_6,96,1,1
452,25,1,1
452_aug_1,26,1,1
452_aug_2,29,1,1
452_aug_3,27,1,1
452_aug_4,27,1,1
452_aug_5,26,1,1
452_aug_6,25,1,1
453,0,0,1
453_aug_1,0,0,1
453_aug_2,0,0,1
453_aug_3,0,0,1
453_aug_4,0,0,1
453_aug_5,0,0,1
453_aug_6,0,0,1
454,22,1,1
454_aug_1,27,1,1
454_aug_2,25,1,1
454_aug_3,25,1,1
454_aug_4,28,1,1
454_aug_5,26,1,1
454_aug_6,26,1,1
455,29,1,1
455_aug_1,33,1,1
455_aug_2,34,1,1
455_aug_3,33,1,1
455_aug_4,37,1,1
455_aug_5,32,1,1
455_aug_6,33,1,1
456,25,1,1
456_aug_1,28,1,1
456_aug_2,26,1,1
456_aug_3,26,1,1
456_aug_4,27,1,1
456_aug_5,25,1,1
456_aug_6,27,1,1
457,35,1,1
457_aug_1,39,1,1
457_aug_2,41,1,1
457_aug_3,37,1,1
457_aug_4,41,1,1
457_aug_5,42,1,1
457_aug_6,35,1,1
458,20,1,1
458_aug_1,23,1,1
458_aug_2,22,1,1
458_aug_3,20,1,1
458_aug_4,23,1,1
458_aug_5,23,1,1
458_aug_6,22,1,1
459,22,1,1
459_aug_1,24,1,1
459_aug_2,25,1,1
459_aug_3,27,1,1
459_aug_4,28,1,1
459_aug_5,25,1,1
459_aug_6,24,1,1
460,19,1,1
460_aug_1,21,1,1
460_aug_2,20,1,1
460_aug_3,19,1,1
460_aug_4,21,1,1
460_aug_5,19,1,1
460_aug_6,19,1,1
461,18,1,1
461_aug_1,22,1,1
461_aug_2,19,1,1
461_aug_3,21,1,1
461_aug_4,21,1,1
461_aug_5,20,1,1
461_aug_6,26,1,1
462,20,1,1
462_aug_1,21,1,1
462_aug_2,22,1,1
462_aug_3,20,1,1
462_aug_4,21,1,1
462_aug_5,26,1,1
462_aug_6,21,1,1
464,25,1,1
464_aug_1,26,1,1
464_aug_2,27,1,1
464_aug_3,27,1,1
464_aug_4,28,1,1
464_aug_5,28,1,1
464_aug_6,32,1,1
465,15,1,1
465_aug_1,16,1,1
465_aug_2,17,1,1
465_aug_3,15,1,1
465_aug_4,21,1,1
465_aug_5,19,1,1
465_aug_6,18,1,1
468,43,1,1
468_aug_1,43,1,1
468_aug_2,43,1,1
468_aug_3,44,1,1
468_aug_4,47,1,1
468_aug_5,45,1,1
468_aug_6,46,1,1
469,23,1,1
469_aug_1,30,1,1
469_aug_2,31,1,1
469_aug_3,26,1,1
469_aug_4,27,1,1
469_aug_5,24,1,1
469_aug_6,32,1,1
470,18,1,1
470_aug_1,25,1,1
470_aug_2,20,1,1
470_aug_3,22,1,1
470_aug_4,22,1,1
470_aug_5,24,1,1
470_aug_6,20,1,1
471,12,1,1
471_aug_1,13,1,1
471_aug_2,14,1,1
471_aug_3,14,1,1
471_aug_4,12,1,1
471_aug_5,12,1,1
471_aug_6,12,1,1
472,23,1,1
472_aug_1,27,1,1
472_aug_2,29,1,1
472_aug_3,26,1,1
472_aug_4,26,1,1
472_aug_5,23,1,1
472_aug_6,24,1,1
473,0,0,1
473_aug_1,0,0,1
473_aug_2,0,0,1
473_aug_3,0,0,1
473_aug_4,0,0,1
473_aug_5,0,0,1
473_aug_6,0,0,1
474,12,1,1
474_aug_1,20,1,1
474_aug_2,15,1,1
474_aug_3,20,1,1
474_aug_4,19,1,1
474_aug_5,15,1,1
474_aug_6,12,1,1
475,21,1,1
475_aug_1,24,1,1
475_aug_2,30,1,1
475_aug_3,23,1,1
475_aug_4,24,1,1
475_aug_5,21,1,1
475_aug_6,24,1,1
477,25,1,1
477_aug_1,27,1,1
477_aug_2,33,1,1
477_aug_3,31,1,1
477_aug_4,29,1,1
477_aug_5,29,1,1
477_aug_6,26,1,1
479,30,1,1
479_aug_1,34,1,1
479_aug_2,39,1,1
479_aug_3,39,1,1
479_aug_4,40,1,1
479_aug_5,38,1,1
479_aug_6,41,1,1
480,0,0,1
480_aug_1,0,0,1
480_aug_2,0,0,1
480_aug_3,0,0,1
480_aug_4,0,0,1
480_aug_5,0,0,1
480_aug_6,0,0,1
481,0,0,1
481_aug_1,0,0,1
481_aug_2,0,0,1
481_aug_3,0,0,1
481_aug_4,0,0,1
481_aug_5,0,0,1
481_aug_6,0,0,1
483,22,1,1
483_aug_1,32,1,1
483_aug_2,29,1,1
483_aug_3,26,1,1
483_aug_4,25,1,1
483_aug_5,28,1,1
483_aug_6,28,1,1
484,14,1,1
484_aug_1,16,1,1
484_aug_2,14,1,1
484_aug_3,17,1,1
484_aug_4,19,1,1
484_aug_5,14,1,1
484_aug_6,18,1,1
486,34,1,1
486_aug_1,34,1,1
486_aug_2,38,1,1
486_aug_3,36,1,1
486_aug_4,35,1,1
486_aug_5,35,1,1
486_aug_6,34,1,1
487,16,1,1
487_aug_1,16,1,1
487_aug_2,18,1,1
487_aug_3,18,1,1
487_aug_4,19,1,1
487_aug_5,16,1,1
487_aug_6,20,1,1
488,28,1,1
488_aug_1,29,1,1
488_aug_2,32,1,1
488_aug_3,31,1,1
488_aug_4,29,1,1
488_aug_5,29,1,1
488_aug_6,28,1,1
490,18,1,1
490_aug_1,24,1,1
490_aug_2,23,1,1
490_aug_3,26,1,1
490_aug_4,19,1,1
